ObjectId,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,odds_on,odds_off,std_dev_ons,mean_ons,std_dev_offs,mean_offs
1403,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Englewood Ave.,place-engav,102,295,77,1,4,2,4.050386811940541e-05,0.0001620154724776,1.1547005383792515,2.3333333333333335,3.055050463303893,4.666666666666667
1406,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Fairbanks Street,place-fbkst,125,4,77,2,0,19,8.100773623881081e-05,0.0,5.507570547286102,5.666666666666667,0.5773502691896258,0.3333333333333333
1407,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_09,NIGHT,Tappan Street,place-tapst,15,0,77,0,0,0,0.0,0.0,0.5773502691896258,0.3333333333333333,0.0,0.0
1411,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Fenwood Road,place-fenwd,297,30,77,4,0,15,0.0001620154724776,0.0,1.7320508075688772,5.0,0.5773502691896258,0.6666666666666666
1412,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_09,NIGHT,Waban,place-waban,1,0,77,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1416,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Fenway,place-fenwy,92,16,77,1,0,22,4.050386811940541e-05,0.0,30.615900008546756,36.333333333333336,3.0,3.0
1417,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_09,NIGHT,Washington Street,place-wascm,24,2,77,0,0,1,0.0,0.0,1.1547005383792517,1.3333333333333333,0.0,0.0
1421,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Government Center,place-gover,4612,118929,77,60,1545,733,0.0024302320871643,0.0625784762444813,1044.3848747787697,1011.8333333333334,911.5917214776946,832.6666666666666
1422,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_09,NIGHT,Woodland,place-woodl,0,0,77,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1426,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Griggs Street,place-grigg,479,79,77,6,1,30,0.0002430232087164,4.050386811940541e-05,2.6457513110645907,9.0,1.5275252316519465,2.3333333333333335
1427,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_09,NIGHT,Warren Street,place-wrnst,25,2,77,0,0,1,0.0,0.0,1.1547005383792517,1.3333333333333333,0.0,0.0
1431,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Haymarket,place-haecl,1643,27462,77,21,357,398,0.0008505812305075,0.0144598809186277,180.03194161037092,174.5,158.5353798578307,303.6666666666667
1432,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Harvard Ave.,place-harvd,1647,467,77,21,6,45,0.0008505812305075,0.0002430232087164,27.2213151776324,50.0,5.033222956847166,10.666666666666666
1433,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Heath Street,place-hsmnl,279,0,77,4,0,4,0.0001620154724776,0.0,4.509249752822894,8.333333333333334,0.0,0.0
1434,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Hawes Street,place-hwsst,59,23,77,1,0,52,4.050386811940541e-05,0.0,1.0,2.0,0.5773502691896258,0.6666666666666666
1435,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Hynes Convention Center,place-hymnl,28249,3461,77,367,45,1303,0.0148649195998217,0.0018226740653732,12.583057392117915,368.6666666666667,32.88363321370273,82.33333333333333
1436,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Kenmore,place-kencl,61025,1681,77,793,22,982,0.0321195674186884,0.0008910850986269,502.1955130557553,1025.6666666666667,40.95119045888654,69.0
1437,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Kent Street,place-kntst,124,23,77,2,0,52,8.100773623881081e-05,0.0,1.5275252316519468,3.6666666666666665,0.5773502691896258,0.3333333333333333
1438,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Boston College,place-lake,262,0,77,3,0,3,0.0001215116043582,0.0,6.557438524302,10.0,0.0,0.0
1439,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Lechmere,place-lech,0,11406,77,0,148,0,0.0,0.0059945724816719,0.0,0.0,7.023769168568492,155.33333333333334
1440,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Longwood Medical Area,place-lngmd,1839,42,77,24,1,70,0.0009720928348657,4.050386811940541e-05,26.57693235370353,54.666666666666664,1.1547005383792517,1.6666666666666667
1441,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Longwood,place-longw,75,7,77,1,0,21,4.050386811940541e-05,0.0,16.19670748434179,19.666666666666668,2.6457513110645907,3.0
1442,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Museum of Fine Arts,place-mfa,1148,58,77,15,1,84,0.000607558021791,4.050386811940541e-05,16.441816606851365,33.666666666666664,1.0,2.0
1443,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Mission Park,place-mispk,256,30,77,3,0,12,0.0001215116043582,0.0,2.0816659994661326,4.666666666666667,0.5773502691896258,0.6666666666666666
1444,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Newton Highlands,place-newtn,125,15,77,2,0,17,8.100773623881081e-05,0.0,12.503332889007368,14.333333333333334,0.0,0.0
1445,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Newton Centre,place-newto,167,0,77,2,0,20,8.100773623881081e-05,0.0,26.962937525425527,33.0,0.5773502691896258,0.6666666666666666
1446,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,North Station,place-north,3542,20719,77,46,269,175,0.0018631779334926,0.01089554052412,276.44704134185747,288.1666666666667,134.8323650562678,215.83333333333334
1447,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Northeastern University,place-nuniv,1650,176,77,21,2,104,0.0008505812305075,8.100773623881081e-05,18.193405398660254,32.0,2.0,4.0
1448,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Park Street,place-pktrm,58389,75202,77,758,977,2218,0.0307019320345092,0.039572279152659,95.3759228876275,868.8333333333334,482.0547686726063,782.0
1449,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Pleasant Street,place-plsgr,1506,44,77,20,1,88,0.0008100773623881,4.050386811940541e-05,19.75685535031659,37.666666666666664,1.1547005383792515,2.3333333333333335
1450,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Prudential,place-prmnl,13645,544,77,177,7,406,0.0071691846571347,0.0002835270768358,15.695009822658072,159.33333333333334,2.081665999466133,8.666666666666666
1451,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Riverside,place-river,258,0,77,3,0,3,0.0001215116043582,0.0,2.0816659994661326,5.333333333333333,0.0,0.0
1452,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Reservoir,place-rsmnl,47,52,77,1,1,21,4.050386811940541e-05,4.050386811940541e-05,15.37313674346694,18.666666666666668,10.14889156509222,10.0
1453,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Riverway,place-rvrwy,349,14,77,5,0,9,0.000202519340597,0.0,0.5773502691896258,4.666666666666667,0.0,0.0
1454,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Saint Mary Street,place-smary,1120,78,77,15,1,66,0.000607558021791,4.050386811940541e-05,9.018499505645789,24.333333333333332,1.1547005383792517,1.6666666666666667
1455,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,South Street,place-sougr,123,250,77,2,3,2,8.100773623881081e-05,0.0001215116043582,0.5773502691896258,2.6666666666666665,3.055050463303893,6.333333333333333
1456,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Science Park,place-spmnl,212,2243,77,3,29,148,0.0001215116043582,0.0011746121754627,0.0,3.0,4.358898943540674,26.0
1457,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Sutherland Road,place-sthld,304,25,77,4,0,14,0.0001620154724776,0.0,3.055050463303893,7.333333333333333,0.5773502691896258,0.6666666666666666
1458,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Saint Paul Street,place-stplb,876,69,77,11,1,99,0.0004455425493134,4.050386811940541e-05,8.32666399786453,20.333333333333332,1.1547005383792517,1.6666666666666667
1459,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Saint Paul Street,place-stpul,272,17,77,4,0,50,0.0001620154724776,0.0,10.692676621563628,13.333333333333334,0.5773502691896258,0.6666666666666666
1460,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Summit Ave.,place-sumav,281,29,77,4,0,23,0.0001620154724776,0.0,3.055050463303893,4.666666666666667,1.1547005383792517,1.3333333333333333
1461,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Symphony,place-symcl,10603,409,77,138,5,236,0.0055895338004779,0.000202519340597,23.180451534284945,122.66666666666667,5.131601439446884,9.333333333333334
1462,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Tappan Street,place-tapst,397,5,77,5,0,9,0.000202519340597,0.0,6.082762530298219,8.0,0.0,0.0
4138,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Airport,place-aport,20984,5968,77,273,78,1715,0.0291822554783538,0.0083377872795296,23.643180835073778,276.0,17.03917055884274,61.666666666666664
4153,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Aquarium,place-aqucl,98,14693,77,1,191,1959,0.0001068947087119,0.0204168893639764,1.5275252316519465,2.3333333333333335,20.13289182738867,172.33333333333334
4158,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Beachmont,place-bmmnl,19322,200,77,251,3,1051,0.0268305718866916,0.0003206841261357,21.93931022920578,226.33333333333334,1.1547005383792517,1.6666666666666667
4159,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Bowdoin,place-bomnl,0,14382,77,0,187,0,0.0,0.0199893105291288,0.0,0.0,34.35597958628648,147.33333333333334
4160,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Government Center,place-gover,5,58668,77,0,762,187,0.0,0.081453768038482,209.70399773649206,191.16666666666666,376.0308497982579,388.0
4161,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Maverick,place-mvbcl,36962,3584,77,480,47,2149,0.051309460181721,0.0050240513094601,29.297326385411576,458.3333333333333,3.605551275463989,43.0
4162,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Orient Heights,place-orhte,23373,481,77,304,6,1402,0.0324959914484233,0.0006413682522715,36.610563138708116,273.6666666666667,1.5275252316519465,5.666666666666667
4163,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Revere Beach,place-rbmnl,19335,1025,77,251,13,803,0.0268305718866916,0.0013896312132549,26.764404221527766,226.66666666666666,2.5166114784235836,12.666666666666666
4164,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Suffolk Downs,place-sdmnl,4232,132,77,55,2,1105,0.0058792089791555,0.0002137894174238,20.50203241957571,31.333333333333332,0.5773502691896257,1.6666666666666667
4165,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,State Street,place-state,125,77933,77,2,1012,949,0.0002137894174238,0.1081774452164617,105.77476069460049,97.5,403.866644657202,509.6666666666667
4166,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wood Island,place-wimnl,10064,966,77,131,13,1520,0.0140032068412613,0.0013896312132549,3.2145502536643185,133.33333333333334,1.7320508075688772,14.0
4167,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wonderland,place-wondl,43532,0,77,565,0,565,0.0603955104222341,0.0,117.00569786695574,430.6666666666667,0.0,0.0
4168,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Airport,place-aport,42753,8088,77,555,105,2849,0.0170569795316245,0.0032269961276046,30.0055550412475,554.3333333333334,18.502252115170556,86.66666666666667
4169,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Aquarium,place-aqucl,1384,25000,77,18,325,3474,0.0005531993361607,0.0099883213473477,1.5275252316519468,16.333333333333332,7.54983443527075,326.0
4170,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Beachmont,place-bmmnl,30137,346,77,391,4,1582,0.0120167189132706,0.0001229331858135,10.692676621563626,378.6666666666667,1.5275252316519465,5.666666666666667
4171,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Bowdoin,place-bomnl,0,26459,77,0,344,0,0.0,0.0105722539799618,0.0,0.0,40.01666319589045,304.6666666666667
4172,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Government Center,place-gover,59,88254,77,1,1146,344,3.073329645337759e-05,0.0352203577355707,548.5166967984353,500.1666666666667,602.4027722379769,626.5
4173,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Maverick,place-mvbcl,78558,6824,77,1020,89,3780,0.0313479623824451,0.0027352633843506,46.736851983561465,980.6666666666666,14.011899704655802,88.33333333333333
4174,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Orient Heights,place-orhte,40698,1140,77,529,15,2219,0.0162579138238367,0.0004609994468006,39.88734135035826,483.0,0.5773502691896257,15.333333333333334
4175,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Revere Beach,place-rbmnl,28633,1619,77,372,21,1195,0.0114327862806564,0.0006453992255209,15.307950004273378,362.6666666666667,4.041451884327381,20.333333333333332
4176,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Suffolk Downs,place-sdmnl,9713,220,77,126,3,1705,0.0038723953531255,9.219988936013276e-05,38.43175770115127,82.0,0.5773502691896258,3.3333333333333335
4177,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,State Street,place-state,245,153072,77,3,1988,1489,9.219988936013276e-05,0.0610977933493146,508.2896811858372,468.0,788.7806835024971,1172.1666666666667
4178,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Wood Island,place-wimnl,15772,1920,77,205,25,2399,0.0063003257729424,0.0007683324113344,15.631165450257807,219.33333333333334,2.081665999466133,22.666666666666668
4179,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Wonderland,place-wondl,64990,0,77,844,0,844,0.0259389022066506,0.0,66.90540586031396,856.6666666666666,0.0,0.0
4180,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Airport,place-aport,132003,14894,77,1714,193,8548,0.0132308214842604,0.0014898182884843,185.04413887862898,1526.6666666666667,33.08070938376826,158.66666666666666
4181,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Aquarium,place-aqucl,6562,123599,77,85,1605,10018,0.0006561375881926,0.0123894215182251,9.50438495292217,75.33333333333333,122.41459607960701,1532.3333333333333
4182,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Beachmont,place-bmmnl,101209,1651,77,1314,21,4666,0.0101431151868834,0.0001621045806122,106.92520750505935,1195.0,2.5166114784235836,18.666666666666668
4183,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Bowdoin,place-bomnl,0,68906,77,0,895,0,0.0,0.006908742840381,0.0,0.0,71.1430483837552,844.3333333333334
4184,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Government Center,place-gover,307,272100,77,4,3534,895,3.087706297376993e-05,0.0272798851373257,1497.984434721091,1369.1666666666667,1708.2246632103167,2010.5
4185,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Maverick,place-mvbcl,248779,18527,77,3231,241,11538,0.0249409476170626,0.0018603430441696,162.38944957519047,3050.6666666666665,18.520259177452136,227.0
4186,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Orient Heights,place-orhte,127401,1905,77,1655,25,6517,0.0127753848053973,0.000192981643586,151.83653490953137,1497.6666666666667,4.618802153517007,30.333333333333332
4187,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Revere Beach,place-rbmnl,67738,3431,77,880,45,3373,0.0067929538542293,0.0003473669584549,23.28805129961142,853.3333333333334,15.132745950421556,50.0
4188,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Suffolk Downs,place-sdmnl,17574,549,77,228,7,4888,0.0017599925895048,5.403486020409738e-05,35.83759664560855,189.66666666666666,0.5773502691896258,6.666666666666667
4190,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,State Street,place-state,1222,431938,77,16,5610,4425,0.000123508251895,0.0433050808207123,1208.615309627785,1121.1666666666667,1684.7952298919495,3766.8333333333335
4191,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Wood Island,place-wimnl,43392,4135,77,564,54,7027,0.0043536658793015,0.0004168403501458,14.742229591663987,575.3333333333334,5.0,49.0
4192,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Wonderland,place-wondl,195448,0,77,2538,0,2538,0.019591496456857,0.0,237.0210961074984,2795.0,0.0,0.0
4193,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Airport,place-aport,115809,24723,77,1504,321,5434,0.0121397034489995,0.0025909872387824,67.00248751601193,1463.3333333333333,35.0,286.0
4194,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Aquarium,place-aqucl,12014,72747,77,156,945,6826,0.0012591713683802,0.0076276727123035,15.01110699893027,171.33333333333334,65.9191423892433,932.3333333333334
4195,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Beachmont,place-bmmnl,52650,3183,77,684,41,2783,0.0055209821536673,0.0003309360647666,8.504900548115383,675.3333333333334,3.4641016151377544,37.0
4196,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Bowdoin,place-bomnl,0,35970,77,0,467,0,0.0,0.003769442493805,0.0,0.0,19.03505538035898,448.6666666666667
4197,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Government Center,place-gover,409,211476,77,5,2746,467,4.03580566788548e-05,0.022164644728027,1525.8030890867494,1395.6666666666667,1284.205084867678,1642.5
4198,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Maverick,place-mvbcl,198941,31011,77,2584,403,7615,0.0208570436916321,0.0032528593683156,138.11227316933133,2439.0,21.82506204649447,379.3333333333333
4199,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Orient Heights,place-orhte,75206,3693,77,977,48,3882,0.0078859642750482,0.000387437344117,45.044422518220834,925.0,5.5677643628300215,53.0
4200,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Revere Beach,place-rbmnl,60226,4192,77,782,54,2140,0.0063120000645728,0.0004358670121316,10.692676621563628,770.3333333333334,4.725815626252609,50.333333333333336
4401,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Malden Center,place-mlmnl,77651,556,77,1008,7,2007,0.0309791628250046,0.0002151330751736,22.516660498395403,1030.0,1.5275252316519465,5.333333333333333
4402,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,North Station,place-north,34469,31391,77,448,408,3213,0.0137685168111131,0.012539184952978,55.67195583654904,348.1666666666667,235.00609921163039,232.66666666666666
4403,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Oak Grove,place-ogmnl,77406,0,77,1005,0,1005,0.0308869629356444,0.0,49.03060268852505,1053.0,0.0,0.0
4404,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Roxbury Crossing,place-rcmnl,2416,17910,77,31,233,497,0.0009527321900547,0.0071608580736369,2.5166114784235836,28.666666666666668,6.350852961085883,236.66666666666666
4405,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Ruggles,place-rugg,4109,49202,77,53,639,698,0.001628864712029,0.0196385764337082,10.598742063723098,62.666666666666664,6.110100926607787,644.3333333333334
4406,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Stony Brook,place-sbmnl,625,2714,77,8,35,443,0.000245866371627,0.0010756653758682,3.605551275463989,12.0,1.7320508075688772,34.0
4407,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,State Street,place-state,74268,35993,77,965,467,3733,0.0296576310775093,0.0143524494437273,508.2896811858372,468.0,788.7806835024971,1172.1666666666667
4408,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Sullivan Square,place-sull,43555,7026,77,566,91,3183,0.0173950457926117,0.0027967299772573,24.542480178933285,579.6666666666666,2.6457513110645907,88.0
4409,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Tufts Medical Center,place-tumnl,2838,36291,77,37,471,2073,0.0011371319687749,0.0144753826295408,3.511884584284246,40.666666666666664,4.932882862316248,474.3333333333333
4410,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Wellington,place-welln,51516,2484,77,669,32,2643,0.0205605753273096,0.000983465486508,10.535653752852738,659.0,8.888194417315589,22.0
4411,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Assembly,place-astao,50131,11300,77,651,147,10753,0.005025241998981,0.001134732064286,123.26529654908283,579.3333333333334,7.094598884597588,148.33333333333334
4412,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Back Bay,place-bbsta,28524,321387,77,370,4174,3630,0.0028561283250737,0.0322202152131289,19.73153144926499,356.6666666666667,386.2486245930204,4046.0
4413,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Community College,place-ccmnl,39408,42263,77,512,549,12376,0.0039522640606425,0.0042378768931499,23.544284515213736,534.6666666666666,58.44940832321002,578.6666666666666
4414,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Assembly,place-astao,44953,6741,77,584,88,2608,0.0062357852925159,0.0009396388796941,60.71518206621251,514.6666666666666,12.12435565298214,74.0
4415,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Airport,place-aport,2197,13372,77,29,174,262,0.0008912655971479,0.0053475935828877,4.163331998932266,33.666666666666664,14.106735979665885,187.0
4416,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Suffolk Downs,place-sdmnl,14051,901,77,182,12,2954,0.0014690332631103,9.685933602925152e-05,44.613152021946775,131.66666666666666,1.7320508075688772,13.0
4417,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Malden Center,place-mlmnl,28392,2679,77,369,35,512,0.0042378234355081,0.0004019615724736,120.7656132072923,505.6666666666667,5.5677643628300215,41.0
4419,1,Fall 2019,Blue,Blue Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Beachmont,place-bmmnl,2796,104215,77,36,1353,3740,0.0002163006579145,0.00812929972662,4.163331998932266,32.666666666666664,132.73030299571133,1201.6666666666667
4420,1,Fall 2019,Blue,Blue Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Wood Island,place-wimnl,2668,590,77,35,8,220,0.0014176353841791,0.0003240309449552,7.571877794400365,43.666666666666664,1.0,9.0
4421,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chinatown,place-chncl,8350,77128,77,108,1002,8632,0.0008336807002917,0.0077347042749293,4.358898943540674,105.0,43.86342439892262,1012.0
4422,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,137536,407654,77,1786,5294,9525,0.0137866086177882,0.0408657928457845,272.89222536867305,2065.8333333333335,897.2254268948616,4450.666666666667
4423,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Forest Hills,place-forhl,0,67217,77,0,873,0,0.0,0.0067389189940252,0.0,0.0,8.020806277010644,880.6666666666666
4424,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Green Street,place-grnst,1838,15346,77,24,199,873,0.0001852623778426,0.001536133882945,0.5773502691896258,23.666666666666668,6.244997998398398,201.0
4425,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,44711,70020,77,581,909,13062,0.00448489339694,0.0070168125607892,235.08636710792058,842.0,442.5149338346297,573.3333333333334
4426,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Jackson Square,place-jaksn,12013,22365,77,156,290,1157,0.001204205455977,0.0022385870655983,11.930353445448853,159.66666666666666,12.220201853215572,287.3333333333333
4427,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Massachusetts Ave.,place-masta,10788,54843,77,140,712,3058,0.0010806972040819,0.005496117209331,4.58257569495584,144.0,24.576411454889016,722.0
4428,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Malden Center,place-mlmnl,350889,5757,77,4557,75,7671,0.0351766939928674,0.0005789449307581,198.16155025635018,4639.0,21.283796653792763,56.0
4429,1,Fall 2019,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,177412,99323,77,2304,1290,13390,0.0177851882728914,0.0099578528090408,132.2558127267002,2108.0,692.778463868501,730.0
