Half Hour,Stop Name,Route Or Line,Exits,Entries,dayofweek,day
11/9/2023 20:00,Government Center,Green Line,29,51,Thursday,Weekday
11/9/2023 20:00,Government Center,Green Line,11,10,Thursday,Weekday
11/9/2023 20:00,Government Center,Green Line,11,35,Thursday,Weekday
11/9/2023 20:00,State Street,Orange Line,1,16,Thursday,Weekday
11/9/2023 20:00,State Street,Orange Line,15,68,Thursday,Weekday
11/9/2023 20:00,State Street,Orange Line,17,77,Thursday,Weekday
11/9/2023 20:00,Courthouse,Silver Line,7,6,Thursday,Weekday
11/9/2023 20:00,Courthouse,Silver Line,10,30,Thursday,Weekday
11/9/2023 20:00,Courthouse,Silver Line,4,16,Thursday,Weekday
11/9/2023 20:00,South Station,Silver Line,22,68,Thursday,Weekday
11/9/2023 20:00,South Station,Silver Line,4,5,Thursday,Weekday
11/9/2023 20:00,World Trade Center,Silver Line,2,4,Thursday,Weekday
11/9/2023 20:00,World Trade Center,Silver Line,1,5,Thursday,Weekday
11/9/2023 20:00,World Trade Center,Silver Line,1,4,Thursday,Weekday
11/9/2023 20:30,Airport,Blue Line,0,18,Thursday,Weekday
11/9/2023 20:30,Airport,Blue Line,26,79,Thursday,Weekday
11/9/2023 20:30,Airport,Blue Line,3,10,Thursday,Weekday
11/9/2023 20:30,Airport,Blue Line,4,16,Thursday,Weekday
11/9/2023 20:30,Aquarium,Blue Line,6,13,Thursday,Weekday
11/9/2023 20:30,Aquarium,Blue Line,3,13,Thursday,Weekday
11/9/2023 20:30,Aquarium,Blue Line,4,44,Thursday,Weekday
11/9/2023 20:30,Beachmont,Blue Line,4,4,Thursday,Weekday
11/9/2023 20:30,Beachmont,Blue Line,40,7,Thursday,Weekday
11/9/2023 20:30,Beachmont,Blue Line,2,5,Thursday,Weekday
11/9/2023 20:30,Bowdoin,Blue Line,2,7,Thursday,Weekday
11/9/2023 20:30,Bowdoin,Blue Line,6,30,Thursday,Weekday
11/9/2023 20:30,Bowdoin,Blue Line,7,3,Thursday,Weekday
11/9/2023 20:30,Government Center,Blue Line,3,8,Thursday,Weekday
11/9/2023 20:30,Government Center,Blue Line,0,1,Thursday,Weekday
11/9/2023 20:30,Government Center,Blue Line,1,2,Thursday,Weekday
11/9/2023 20:30,Maverick,Blue Line,15,3,Thursday,Weekday
11/9/2023 20:30,Maverick,Blue Line,64,36,Thursday,Weekday
11/9/2023 20:30,Maverick,Blue Line,77,23,Thursday,Weekday
11/9/2023 20:30,Orient Heights,Blue Line,1,10,Thursday,Weekday
11/9/2023 20:30,Orient Heights,Blue Line,18,4,Thursday,Weekday
11/9/2023 20:30,Orient Heights,Blue Line,12,16,Thursday,Weekday
11/9/2023 20:30,Orient Heights,Blue Line,1,7,Thursday,Weekday
11/9/2023 20:30,Revere Beach,Blue Line,1,0,Thursday,Weekday
11/9/2023 20:30,Revere Beach,Blue Line,3,12,Thursday,Weekday
11/9/2023 20:30,Revere Beach,Blue Line,11,3,Thursday,Weekday
11/9/2023 20:30,State Street,Blue Line,0,2,Thursday,Weekday
11/9/2023 20:30,State Street,Blue Line,1,4,Thursday,Weekday
11/9/2023 20:30,State Street,Blue Line,3,8,Thursday,Weekday
11/9/2023 20:30,Suffolk Downs,Blue Line,7,0,Thursday,Weekday
11/9/2023 20:30,Wonderland,Blue Line,0,11,Thursday,Weekday
11/9/2023 20:30,Wonderland,Blue Line,4,22,Thursday,Weekday
11/9/2023 20:30,Wonderland,Blue Line,0,9,Thursday,Weekday
11/9/2023 20:30,Wood Island,Blue Line,1,2,Thursday,Weekday
11/9/2023 20:30,Wood Island,Blue Line,18,4,Thursday,Weekday
11/9/2023 20:30,Wood Island,Blue Line,3,4,Thursday,Weekday
11/9/2023 20:30,Government Center,Green Line,27,76,Thursday,Weekday
11/9/2023 20:30,Government Center,Green Line,2,11,Thursday,Weekday
11/9/2023 20:30,Government Center,Green Line,9,16,Thursday,Weekday
11/9/2023 20:30,State Street,Orange Line,1,13,Thursday,Weekday
11/9/2023 20:30,State Street,Orange Line,9,39,Thursday,Weekday
11/9/2023 20:30,State Street,Orange Line,29,74,Thursday,Weekday
11/9/2023 20:30,Courthouse,Silver Line,3,7,Thursday,Weekday
11/9/2023 20:30,Courthouse,Silver Line,2,14,Thursday,Weekday
11/9/2023 20:30,Courthouse,Silver Line,3,17,Thursday,Weekday
11/9/2023 20:30,South Station,Silver Line,19,47,Thursday,Weekday
11/9/2023 20:30,South Station,Silver Line,9,6,Thursday,Weekday
11/9/2023 20:30,World Trade Center,Silver Line,8,10,Thursday,Weekday
11/9/2023 20:30,World Trade Center,Silver Line,3,3,Thursday,Weekday
11/9/2023 20:30,World Trade Center,Silver Line,2,7,Thursday,Weekday
11/9/2023 21:00,Airport,Blue Line,2,17,Thursday,Weekday
11/9/2023 21:00,Airport,Blue Line,48,61,Thursday,Weekday
11/9/2023 21:00,Airport,Blue Line,1,11,Thursday,Weekday
11/9/2023 21:00,Airport,Blue Line,5,15,Thursday,Weekday
11/9/2023 21:00,Aquarium,Blue Line,8,21,Thursday,Weekday
11/9/2023 21:00,Aquarium,Blue Line,10,26,Thursday,Weekday
11/9/2023 21:00,Aquarium,Blue Line,9,46,Thursday,Weekday
11/9/2023 21:00,Beachmont,Blue Line,5,2,Thursday,Weekday
11/9/2023 21:00,Beachmont,Blue Line,65,15,Thursday,Weekday
11/9/2023 21:00,Beachmont,Blue Line,1,2,Thursday,Weekday
11/9/2023 21:00,Bowdoin,Blue Line,0,9,Thursday,Weekday
11/9/2023 21:00,Bowdoin,Blue Line,7,35,Thursday,Weekday
11/9/2023 21:00,Bowdoin,Blue Line,4,2,Thursday,Weekday
11/9/2023 21:00,Government Center,Blue Line,4,6,Thursday,Weekday
11/9/2023 21:00,Government Center,Blue Line,0,1,Thursday,Weekday
11/9/2023 21:00,Government Center,Blue Line,1,4,Thursday,Weekday
11/9/2023 21:00,Maverick,Blue Line,26,2,Thursday,Weekday
11/9/2023 21:00,Maverick,Blue Line,82,31,Thursday,Weekday
11/9/2023 21:00,Maverick,Blue Line,93,31,Thursday,Weekday
11/9/2023 21:00,Orient Heights,Blue Line,1,4,Thursday,Weekday
11/9/2023 21:00,Orient Heights,Blue Line,1,9,Thursday,Weekday
11/9/2023 21:00,Orient Heights,Blue Line,7,1,Thursday,Weekday
11/9/2023 21:00,Orient Heights,Blue Line,14,14,Thursday,Weekday
11/9/2023 21:00,Revere Beach,Blue Line,3,0,Thursday,Weekday
11/9/2023 21:00,Revere Beach,Blue Line,6,14,Thursday,Weekday
11/9/2023 21:00,Revere Beach,Blue Line,10,3,Thursday,Weekday
11/9/2023 21:00,State Street,Blue Line,0,2,Thursday,Weekday
11/9/2023 21:00,State Street,Blue Line,1,7,Thursday,Weekday
11/9/2023 21:00,State Street,Blue Line,2,11,Thursday,Weekday
11/9/2023 21:00,Suffolk Downs,Blue Line,5,0,Thursday,Weekday
11/9/2023 21:00,Wonderland,Blue Line,0,4,Thursday,Weekday
11/9/2023 21:00,Wonderland,Blue Line,4,10,Thursday,Weekday
11/9/2023 21:00,Wonderland,Blue Line,2,11,Thursday,Weekday
11/9/2023 21:00,Wood Island,Blue Line,4,4,Thursday,Weekday
11/9/2023 21:00,Wood Island,Blue Line,40,7,Thursday,Weekday
11/9/2023 21:00,Wood Island,Blue Line,2,1,Thursday,Weekday
11/9/2023 21:00,Government Center,Green Line,40,56,Thursday,Weekday
11/9/2023 21:00,Government Center,Green Line,3,6,Thursday,Weekday
11/9/2023 21:00,Government Center,Green Line,6,40,Thursday,Weekday
11/9/2023 21:00,State Street,Orange Line,0,15,Thursday,Weekday
11/9/2023 21:00,State Street,Orange Line,7,61,Thursday,Weekday
11/9/2023 21:00,State Street,Orange Line,18,95,Thursday,Weekday
11/9/2023 21:00,Courthouse,Silver Line,2,7,Thursday,Weekday
11/9/2023 21:00,Courthouse,Silver Line,8,21,Thursday,Weekday
11/9/2023 21:00,Courthouse,Silver Line,5,27,Thursday,Weekday
11/9/2023 21:00,South Station,Silver Line,20,39,Thursday,Weekday
11/9/2023 21:00,South Station,Silver Line,2,5,Thursday,Weekday
11/9/2023 21:00,World Trade Center,Silver Line,3,19,Thursday,Weekday
11/9/2023 21:00,World Trade Center,Silver Line,4,8,Thursday,Weekday
11/9/2023 21:00,World Trade Center,Silver Line,5,7,Thursday,Weekday
11/9/2023 21:30,Airport,Blue Line,4,13,Thursday,Weekday
11/9/2023 21:30,Airport,Blue Line,18,87,Thursday,Weekday
11/9/2023 21:30,Airport,Blue Line,2,7,Thursday,Weekday
11/9/2023 21:30,Airport,Blue Line,3,11,Thursday,Weekday
11/9/2023 21:30,Aquarium,Blue Line,3,18,Thursday,Weekday
11/9/2023 21:30,Aquarium,Blue Line,4,16,Thursday,Weekday
11/9/2023 21:30,Aquarium,Blue Line,10,53,Thursday,Weekday
11/9/2023 21:30,Beachmont,Blue Line,5,4,Thursday,Weekday
11/9/2023 21:30,Beachmont,Blue Line,91,10,Thursday,Weekday
11/9/2023 21:30,Beachmont,Blue Line,2,6,Thursday,Weekday
11/9/2023 21:30,Bowdoin,Blue Line,1,6,Thursday,Weekday
11/9/2023 21:30,Bowdoin,Blue Line,3,50,Thursday,Weekday
11/9/2023 21:30,Bowdoin,Blue Line,7,1,Thursday,Weekday
11/9/2023 21:30,Government Center,Blue Line,4,9,Thursday,Weekday
11/9/2023 21:30,Government Center,Blue Line,1,1,Thursday,Weekday
11/9/2023 21:30,Government Center,Blue Line,2,3,Thursday,Weekday
11/9/2023 21:30,Maverick,Blue Line,40,8,Thursday,Weekday
11/9/2023 21:30,Maverick,Blue Line,119,37,Thursday,Weekday
11/9/2023 21:30,Maverick,Blue Line,128,21,Thursday,Weekday
11/9/2023 21:30,Orient Heights,Blue Line,0,4,Thursday,Weekday
11/9/2023 21:30,Orient Heights,Blue Line,1,15,Thursday,Weekday
11/9/2023 21:30,Orient Heights,Blue Line,15,1,Thursday,Weekday
11/9/2023 21:30,Orient Heights,Blue Line,20,25,Thursday,Weekday
11/9/2023 21:30,Revere Beach,Blue Line,2,3,Thursday,Weekday
11/9/2023 21:30,Revere Beach,Blue Line,4,22,Thursday,Weekday
11/9/2023 21:30,Revere Beach,Blue Line,13,1,Thursday,Weekday
11/9/2023 21:30,State Street,Blue Line,0,2,Thursday,Weekday
11/9/2023 21:30,State Street,Blue Line,1,6,Thursday,Weekday
11/9/2023 21:30,State Street,Blue Line,2,8,Thursday,Weekday
11/9/2023 21:30,Suffolk Downs,Blue Line,6,3,Thursday,Weekday
11/9/2023 21:30,Suffolk Downs,Blue Line,2,0,Thursday,Weekday
11/9/2023 21:30,Wonderland,Blue Line,0,12,Thursday,Weekday
11/9/2023 21:30,Wonderland,Blue Line,7,19,Thursday,Weekday
11/9/2023 21:30,Wonderland,Blue Line,2,9,Thursday,Weekday
11/9/2023 21:30,Wood Island,Blue Line,3,1,Thursday,Weekday
11/9/2023 21:30,Wood Island,Blue Line,34,7,Thursday,Weekday
11/9/2023 21:30,Wood Island,Blue Line,6,1,Thursday,Weekday
11/9/2023 21:30,Government Center,Green Line,31,80,Thursday,Weekday
11/9/2023 21:30,Government Center,Green Line,5,10,Thursday,Weekday
11/9/2023 21:30,Government Center,Green Line,15,30,Thursday,Weekday
11/9/2023 21:30,State Street,Orange Line,1,13,Thursday,Weekday
11/9/2023 21:30,State Street,Orange Line,12,57,Thursday,Weekday
11/9/2023 21:30,State Street,Orange Line,21,70,Thursday,Weekday
11/9/2023 21:30,Courthouse,Silver Line,2,6,Thursday,Weekday
11/9/2023 21:30,Courthouse,Silver Line,9,25,Thursday,Weekday
11/9/2023 21:30,Courthouse,Silver Line,2,29,Thursday,Weekday
11/9/2023 21:30,South Station,Silver Line,20,53,Thursday,Weekday
11/9/2023 21:30,South Station,Silver Line,6,5,Thursday,Weekday
11/9/2023 21:30,World Trade Center,Silver Line,0,7,Thursday,Weekday
11/9/2023 21:30,World Trade Center,Silver Line,2,16,Thursday,Weekday
11/9/2023 21:30,World Trade Center,Silver Line,2,15,Thursday,Weekday
11/9/2023 22:00,Airport,Blue Line,4,9,Thursday,Weekday
11/9/2023 22:00,Airport,Blue Line,47,92,Thursday,Weekday
11/9/2023 22:00,Airport,Blue Line,2,5,Thursday,Weekday
11/9/2023 22:00,Airport,Blue Line,9,15,Thursday,Weekday
11/9/2023 22:00,Aquarium,Blue Line,3,37,Thursday,Weekday
11/9/2023 22:00,Aquarium,Blue Line,2,33,Thursday,Weekday
11/9/2023 22:00,Aquarium,Blue Line,8,66,Thursday,Weekday
11/9/2023 22:00,Beachmont,Blue Line,2,6,Thursday,Weekday
11/9/2023 22:00,Beachmont,Blue Line,57,10,Thursday,Weekday
11/9/2023 22:00,Beachmont,Blue Line,2,4,Thursday,Weekday
11/9/2023 22:00,Bowdoin,Blue Line,1,11,Thursday,Weekday
11/9/2023 22:00,Bowdoin,Blue Line,4,41,Thursday,Weekday
11/9/2023 22:00,Bowdoin,Blue Line,1,2,Thursday,Weekday
11/9/2023 22:00,Government Center,Blue Line,2,8,Thursday,Weekday
11/9/2023 22:00,Government Center,Blue Line,0,1,Thursday,Weekday
11/9/2023 22:00,Government Center,Blue Line,1,4,Thursday,Weekday
11/9/2023 22:00,Maverick,Blue Line,52,1,Thursday,Weekday
11/9/2023 22:00,Maverick,Blue Line,143,24,Thursday,Weekday
11/9/2023 22:00,Maverick,Blue Line,85,22,Thursday,Weekday
11/9/2023 22:00,Orient Heights,Blue Line,0,5,Thursday,Weekday
11/9/2023 22:00,Orient Heights,Blue Line,0,8,Thursday,Weekday
11/9/2023 22:00,Orient Heights,Blue Line,11,3,Thursday,Weekday
11/9/2023 22:00,Orient Heights,Blue Line,17,18,Thursday,Weekday
11/9/2023 22:00,Revere Beach,Blue Line,3,1,Thursday,Weekday
11/9/2023 22:00,Revere Beach,Blue Line,6,14,Thursday,Weekday
11/9/2023 22:00,Revere Beach,Blue Line,35,4,Thursday,Weekday
11/9/2023 22:00,State Street,Blue Line,0,0,Thursday,Weekday
11/9/2023 22:00,State Street,Blue Line,1,5,Thursday,Weekday
11/9/2023 22:00,State Street,Blue Line,2,7,Thursday,Weekday
11/9/2023 22:00,Suffolk Downs,Blue Line,0,2,Thursday,Weekday
11/9/2023 22:00,Suffolk Downs,Blue Line,9,1,Thursday,Weekday
11/9/2023 22:00,Suffolk Downs,Blue Line,1,1,Thursday,Weekday
11/9/2023 22:00,Wonderland,Blue Line,0,12,Thursday,Weekday
11/9/2023 22:00,Wonderland,Blue Line,8,13,Thursday,Weekday
11/9/2023 22:00,Wonderland,Blue Line,0,6,Thursday,Weekday
11/9/2023 22:00,Wood Island,Blue Line,0,4,Thursday,Weekday
11/9/2023 22:00,Wood Island,Blue Line,52,5,Thursday,Weekday
11/9/2023 22:00,Wood Island,Blue Line,1,2,Thursday,Weekday
11/9/2023 22:00,Government Center,Green Line,20,72,Thursday,Weekday
11/9/2023 22:00,Government Center,Green Line,3,8,Thursday,Weekday
11/9/2023 22:00,Government Center,Green Line,4,35,Thursday,Weekday
11/9/2023 22:00,State Street,Orange Line,0,4,Thursday,Weekday
11/9/2023 22:00,State Street,Orange Line,7,45,Thursday,Weekday
11/9/2023 22:00,State Street,Orange Line,19,65,Thursday,Weekday
11/9/2023 22:00,Courthouse,Silver Line,2,13,Thursday,Weekday
11/9/2023 22:00,Courthouse,Silver Line,6,20,Thursday,Weekday
11/9/2023 22:00,Courthouse,Silver Line,5,25,Thursday,Weekday
11/9/2023 22:00,South Station,Silver Line,18,44,Thursday,Weekday
11/9/2023 22:00,South Station,Silver Line,4,2,Thursday,Weekday
11/9/2023 22:00,World Trade Center,Silver Line,5,11,Thursday,Weekday
11/9/2023 22:00,World Trade Center,Silver Line,7,14,Thursday,Weekday
11/9/2023 22:00,World Trade Center,Silver Line,4,6,Thursday,Weekday
11/9/2023 22:30,Airport,Blue Line,1,15,Thursday,Weekday
11/9/2023 22:30,Airport,Blue Line,14,90,Thursday,Weekday
11/9/2023 22:30,Airport,Blue Line,0,7,Thursday,Weekday
11/9/2023 22:30,Airport,Blue Line,4,6,Thursday,Weekday
11/9/2023 22:30,Aquarium,Blue Line,9,30,Thursday,Weekday
11/9/2023 22:30,Aquarium,Blue Line,2,29,Thursday,Weekday
11/9/2023 22:30,Aquarium,Blue Line,8,65,Thursday,Weekday
11/9/2023 22:30,Beachmont,Blue Line,7,6,Thursday,Weekday
11/9/2023 22:30,Beachmont,Blue Line,94,7,Thursday,Weekday
11/9/2023 22:30,Beachmont,Blue Line,1,0,Thursday,Weekday
11/9/2023 22:30,Bowdoin,Blue Line,2,9,Thursday,Weekday
11/9/2023 22:30,Bowdoin,Blue Line,8,43,Thursday,Weekday
11/9/2023 22:30,Bowdoin,Blue Line,3,5,Thursday,Weekday
11/9/2023 22:30,Government Center,Blue Line,2,5,Thursday,Weekday
11/9/2023 22:30,Government Center,Blue Line,0,1,Thursday,Weekday
11/9/2023 22:30,Government Center,Blue Line,1,3,Thursday,Weekday
11/9/2023 22:30,Maverick,Blue Line,49,4,Thursday,Weekday
11/9/2023 22:30,Maverick,Blue Line,111,26,Thursday,Weekday
11/9/2023 22:30,Maverick,Blue Line,88,28,Thursday,Weekday
11/9/2023 22:30,Orient Heights,Blue Line,2,6,Thursday,Weekday
11/9/2023 22:30,Orient Heights,Blue Line,3,10,Thursday,Weekday
11/9/2023 22:30,Orient Heights,Blue Line,24,1,Thursday,Weekday
11/9/2023 22:30,Orient Heights,Blue Line,12,13,Thursday,Weekday
11/9/2023 22:30,Revere Beach,Blue Line,3,1,Thursday,Weekday
11/9/2023 22:30,Revere Beach,Blue Line,3,14,Thursday,Weekday
11/9/2023 22:30,Revere Beach,Blue Line,21,1,Thursday,Weekday
11/9/2023 22:30,State Street,Blue Line,0,1,Thursday,Weekday
11/9/2023 22:30,State Street,Blue Line,1,4,Thursday,Weekday
11/9/2023 22:30,State Street,Blue Line,2,5,Thursday,Weekday
11/9/2023 22:30,Suffolk Downs,Blue Line,0,2,Thursday,Weekday
11/9/2023 22:30,Suffolk Downs,Blue Line,6,1,Thursday,Weekday
11/9/2023 22:30,Suffolk Downs,Blue Line,0,1,Thursday,Weekday
11/9/2023 22:30,Wonderland,Blue Line,0,5,Thursday,Weekday
11/9/2023 22:30,Wonderland,Blue Line,4,14,Thursday,Weekday
11/9/2023 22:30,Wonderland,Blue Line,0,7,Thursday,Weekday
11/9/2023 22:30,Wood Island,Blue Line,0,3,Thursday,Weekday
11/9/2023 22:30,Wood Island,Blue Line,55,9,Thursday,Weekday
11/9/2023 22:30,Wood Island,Blue Line,3,6,Thursday,Weekday
11/9/2023 22:30,Government Center,Green Line,18,47,Thursday,Weekday
11/9/2023 22:30,Government Center,Green Line,0,9,Thursday,Weekday
11/9/2023 22:30,Government Center,Green Line,11,24,Thursday,Weekday
11/9/2023 22:30,State Street,Orange Line,1,12,Thursday,Weekday
11/9/2023 22:30,State Street,Orange Line,8,40,Thursday,Weekday
11/9/2023 22:30,State Street,Orange Line,20,48,Thursday,Weekday
11/9/2023 22:30,Courthouse,Silver Line,5,20,Thursday,Weekday
11/9/2023 22:30,Courthouse,Silver Line,10,34,Thursday,Weekday
11/9/2023 22:30,Courthouse,Silver Line,6,35,Thursday,Weekday
11/9/2023 22:30,South Station,Silver Line,17,33,Thursday,Weekday
11/9/2023 22:30,South Station,Silver Line,4,5,Thursday,Weekday
11/9/2023 22:30,World Trade Center,Silver Line,1,14,Thursday,Weekday
11/9/2023 22:30,World Trade Center,Silver Line,7,13,Thursday,Weekday
11/9/2023 22:30,World Trade Center,Silver Line,4,13,Thursday,Weekday
11/9/2023 23:00,Airport,Blue Line,1,25,Thursday,Weekday
11/9/2023 23:00,Airport,Blue Line,20,82,Thursday,Weekday
11/9/2023 23:00,Airport,Blue Line,2,3,Thursday,Weekday
11/9/2023 23:00,Airport,Blue Line,3,10,Thursday,Weekday
11/9/2023 23:00,Aquarium,Blue Line,4,24,Thursday,Weekday
11/9/2023 23:00,Aquarium,Blue Line,2,37,Thursday,Weekday
11/9/2023 23:00,Aquarium,Blue Line,6,58,Thursday,Weekday
11/9/2023 23:00,Beachmont,Blue Line,5,0,Thursday,Weekday
11/9/2023 23:00,Beachmont,Blue Line,94,4,Thursday,Weekday
11/9/2023 23:00,Beachmont,Blue Line,3,2,Thursday,Weekday
11/9/2023 23:00,Bowdoin,Blue Line,0,4,Thursday,Weekday
11/9/2023 23:00,Bowdoin,Blue Line,2,35,Thursday,Weekday
11/9/2023 23:00,Bowdoin,Blue Line,2,1,Thursday,Weekday
11/9/2023 23:00,Government Center,Blue Line,3,6,Thursday,Weekday
11/9/2023 23:00,Government Center,Blue Line,0,1,Thursday,Weekday
11/9/2023 23:00,Government Center,Blue Line,1,3,Thursday,Weekday
11/9/2023 23:00,Maverick,Blue Line,47,2,Thursday,Weekday
11/9/2023 23:00,Maverick,Blue Line,182,24,Thursday,Weekday
11/9/2023 23:00,Maverick,Blue Line,99,25,Thursday,Weekday
11/9/2023 23:00,Orient Heights,Blue Line,0,5,Thursday,Weekday
11/9/2023 23:00,Orient Heights,Blue Line,9,0,Thursday,Weekday
11/9/2023 23:00,Orient Heights,Blue Line,17,8,Thursday,Weekday
11/9/2023 23:00,Revere Beach,Blue Line,2,0,Thursday,Weekday
11/9/2023 23:00,Revere Beach,Blue Line,1,5,Thursday,Weekday
11/9/2023 23:00,Revere Beach,Blue Line,37,1,Thursday,Weekday
11/9/2023 23:00,State Street,Blue Line,0,1,Thursday,Weekday
11/9/2023 23:00,State Street,Blue Line,1,4,Thursday,Weekday
11/9/2023 23:00,State Street,Blue Line,1,6,Thursday,Weekday
11/9/2023 23:00,Suffolk Downs,Blue Line,6,3,Thursday,Weekday
11/9/2023 23:00,Suffolk Downs,Blue Line,1,1,Thursday,Weekday
11/9/2023 23:00,Wonderland,Blue Line,0,3,Thursday,Weekday
11/9/2023 23:00,Wonderland,Blue Line,4,8,Thursday,Weekday
11/9/2023 23:00,Wonderland,Blue Line,0,4,Thursday,Weekday
11/9/2023 23:00,Wood Island,Blue Line,1,1,Thursday,Weekday
11/9/2023 23:00,Wood Island,Blue Line,52,13,Thursday,Weekday
11/9/2023 23:00,Wood Island,Blue Line,3,8,Thursday,Weekday
11/9/2023 23:00,Government Center,Green Line,30,49,Thursday,Weekday
11/9/2023 23:00,Government Center,Green Line,3,9,Thursday,Weekday
11/9/2023 23:00,Government Center,Green Line,7,22,Thursday,Weekday
11/9/2023 23:00,State Street,Orange Line,0,5,Thursday,Weekday
11/9/2023 23:00,State Street,Orange Line,8,37,Thursday,Weekday
11/9/2023 23:00,State Street,Orange Line,11,55,Thursday,Weekday
11/9/2023 23:00,Courthouse,Silver Line,3,17,Thursday,Weekday
11/9/2023 23:00,Courthouse,Silver Line,13,44,Thursday,Weekday
11/9/2023 23:00,Courthouse,Silver Line,5,24,Thursday,Weekday
11/9/2023 23:00,South Station,Silver Line,12,30,Thursday,Weekday
11/9/2023 23:00,South Station,Silver Line,4,4,Thursday,Weekday
11/9/2023 23:00,World Trade Center,Silver Line,2,21,Thursday,Weekday
11/9/2023 23:00,World Trade Center,Silver Line,5,10,Thursday,Weekday
11/9/2023 23:00,World Trade Center,Silver Line,1,18,Thursday,Weekday
11/9/2023 23:30,Airport,Blue Line,0,11,Thursday,Weekday
11/9/2023 23:30,Airport,Blue Line,18,74,Thursday,Weekday
11/9/2023 23:30,Airport,Blue Line,0,4,Thursday,Weekday
11/9/2023 23:30,Airport,Blue Line,3,4,Thursday,Weekday
11/9/2023 23:30,Aquarium,Blue Line,8,16,Thursday,Weekday
11/9/2023 23:30,Aquarium,Blue Line,7,15,Thursday,Weekday
11/9/2023 23:30,Aquarium,Blue Line,4,46,Thursday,Weekday
11/9/2023 23:30,Beachmont,Blue Line,4,0,Thursday,Weekday
11/9/2023 23:30,Beachmont,Blue Line,73,7,Thursday,Weekday
11/9/2023 23:30,Beachmont,Blue Line,7,1,Thursday,Weekday
11/9/2023 23:30,Bowdoin,Blue Line,0,4,Thursday,Weekday
11/9/2023 23:30,Bowdoin,Blue Line,5,22,Thursday,Weekday
11/9/2023 23:30,Bowdoin,Blue Line,7,5,Thursday,Weekday
11/9/2023 23:30,Government Center,Blue Line,2,2,Thursday,Weekday
11/9/2023 23:30,Government Center,Blue Line,0,0,Thursday,Weekday
11/9/2023 23:30,Government Center,Blue Line,0,2,Thursday,Weekday
11/9/2023 23:30,Maverick,Blue Line,39,2,Thursday,Weekday
11/9/2023 23:30,Maverick,Blue Line,91,18,Thursday,Weekday
11/9/2023 23:30,Maverick,Blue Line,79,18,Thursday,Weekday
11/9/2023 23:30,Orient Heights,Blue Line,0,2,Thursday,Weekday
11/9/2023 23:30,Orient Heights,Blue Line,0,3,Thursday,Weekday
11/9/2023 23:30,Orient Heights,Blue Line,12,0,Thursday,Weekday
11/9/2023 23:30,Orient Heights,Blue Line,14,2,Thursday,Weekday
11/9/2023 23:30,Revere Beach,Blue Line,2,0,Thursday,Weekday
11/9/2023 23:30,Revere Beach,Blue Line,4,9,Thursday,Weekday
11/9/2023 23:30,Revere Beach,Blue Line,22,1,Thursday,Weekday
11/9/2023 23:30,State Street,Blue Line,0,1,Thursday,Weekday
11/9/2023 23:30,State Street,Blue Line,1,4,Thursday,Weekday
11/9/2023 23:30,State Street,Blue Line,2,5,Thursday,Weekday
11/9/2023 23:30,Suffolk Downs,Blue Line,0,1,Thursday,Weekday
11/9/2023 23:30,Suffolk Downs,Blue Line,6,1,Thursday,Weekday
11/9/2023 23:30,Suffolk Downs,Blue Line,2,0,Thursday,Weekday
11/9/2023 23:30,Wonderland,Blue Line,0,3,Thursday,Weekday
11/9/2023 23:30,Wonderland,Blue Line,4,3,Thursday,Weekday
11/9/2023 23:30,Wonderland,Blue Line,0,3,Thursday,Weekday
11/9/2023 23:30,Wood Island,Blue Line,4,2,Thursday,Weekday
11/9/2023 23:30,Wood Island,Blue Line,63,2,Thursday,Weekday
11/9/2023 23:30,Wood Island,Blue Line,3,2,Thursday,Weekday
11/9/2023 23:30,Government Center,Green Line,18,19,Thursday,Weekday
11/9/2023 23:30,Government Center,Green Line,0,1,Thursday,Weekday
11/9/2023 23:30,Government Center,Green Line,4,20,Thursday,Weekday
11/9/2023 23:30,State Street,Orange Line,0,4,Thursday,Weekday
11/9/2023 23:30,State Street,Orange Line,9,34,Thursday,Weekday
11/9/2023 23:30,State Street,Orange Line,15,46,Thursday,Weekday
11/9/2023 23:30,Courthouse,Silver Line,1,5,Thursday,Weekday
11/9/2023 23:30,Courthouse,Silver Line,3,12,Thursday,Weekday
11/9/2023 23:30,Courthouse,Silver Line,3,13,Thursday,Weekday
11/9/2023 23:30,South Station,Silver Line,5,21,Thursday,Weekday
11/9/2023 23:30,South Station,Silver Line,4,2,Thursday,Weekday
11/9/2023 23:30,World Trade Center,Silver Line,1,7,Thursday,Weekday
11/9/2023 23:30,World Trade Center,Silver Line,1,10,Thursday,Weekday
11/9/2023 23:30,World Trade Center,Silver Line,0,4,Thursday,Weekday
11/10/2023 00:00,Airport,Blue Line,1,1,Thursday,Weekday
11/10/2023 00:00,Airport,Blue Line,9,33,Thursday,Weekday
11/10/2023 00:00,Airport,Blue Line,9,11,Thursday,Weekday
11/10/2023 00:00,Airport,Blue Line,2,9,Thursday,Weekday
11/10/2023 00:00,Aquarium,Blue Line,0,12,Thursday,Weekday
11/10/2023 00:00,Aquarium,Blue Line,1,16,Thursday,Weekday
11/10/2023 00:00,Aquarium,Blue Line,2,33,Thursday,Weekday
11/10/2023 00:00,Beachmont,Blue Line,2,0,Thursday,Weekday
11/10/2023 00:00,Beachmont,Blue Line,97,2,Thursday,Weekday
11/10/2023 00:00,Bowdoin,Blue Line,0,3,Thursday,Weekday
