X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date
-70.9241130002352,42.2136410002477,650739,36845,36845,Water St opp Myrtle St,,,,42.213641,-70.924113,LocalBus,,https://www.mbta.com/stops/36845,,0,,1,Weymouth,Water Street,Myrtle Street,3,3.833333333,Medium,Cracked,Asphalt,MBTA,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9254989999229,42.2158390003998,650740,3685,3685,Broad St @ Commercial St,,,,42.215839,-70.925499,LocalBus,,https://www.mbta.com/stops/3685,,0,,1,Weymouth,Broad Street,Commercial Street,3,5,Medium,Good,Concrete,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9265779998758,42.2161099998528,650741,3686,3686,Broad St opp Shawmut St,,,,42.21611,-70.926578,LocalBus,,https://www.mbta.com/stops/3686,,0,,0,Weymouth,Broad Street,Shawmut Street,3,6,High,Good,Concrete,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9277390003769,42.2164009999592,650742,3687,3687,Broad St @ Cottage St,,,,42.216401,-70.927739,LocalBus,,https://www.mbta.com/stops/3687,,0,,1,Weymouth,Broad Street,Cottage Street,3,4.25,Medium,Good,Concrete,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9287890004956,42.2166290000203,650743,3688,3688,Broad St opp Hillcrest Rd,,,,42.216629,-70.928789,LocalBus,,https://www.mbta.com/stops/3688,,0,,0,Weymouth,Broad Street,Hillcrest Road,3,4.333333333,High,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9315900005683,42.2171060003538,650744,3689,3689,Broad St @ Madison St,,,,42.217106,-70.93159,LocalBus,,https://www.mbta.com/stops/3689,,0,,0,Weymouth,Broad Street,Fairmount Avenue,3,3,High,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0670390004807,42.2891350001118,650745,369,369,Talbot Ave @ Welles Ave,,,,42.289135,-71.067039,LocalBus,,https://www.mbta.com/stops/369,,0,,1,Boston,Talbot Avenue,Welles Avenue,3,7.083333333,Medium,Good,Concrete,JCD,45|26|23|22,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9328029997095,42.2172799996249,650746,3690,3690,Opp 617 Broad St,,,,42.21728,-70.932803,LocalBus,,https://www.mbta.com/stops/3690,,0,,0,Weymouth,Broad Street,Putnam Street,3,4.75,High,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9345009997128,42.2173730000525,650747,3691,3691,Broad St @ Cain Ave,,,,42.217373,-70.934501,LocalBus,,https://www.mbta.com/stops/3691,,0,,0,Weymouth,Broad Street,Cain Avenue,3,4,High,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9367369995149,42.2179570000083,650748,3692,3692,Middle St @ Broad St,,,,42.217957,-70.936737,LocalBus,,https://www.mbta.com/stops/3692,,0,,1,Weymouth,Middle Street,Broad Street,3,5.166666667,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9371970000161,42.2197519996402,650749,3693,3693,Middle St @ Maple St,,,,42.219752,-70.937197,LocalBus,,https://www.mbta.com/stops/3693,,0,,1,Weymouth,Middle Street,Maple Street,3,3.833333333,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9388320004532,42.2222679995723,650750,3694,3694,Middle St opp Academy Ave,,,,42.222268,-70.938832,LocalBus,,https://www.mbta.com/stops/3694,,0,,0,Weymouth,Middle Street,Academy Avenue,3,4.333333333,High,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9395349999412,42.2235820000595,650751,3695,3695,Middle St opp Gilbert Rd,,,,42.223582,-70.939535,LocalBus,,https://www.mbta.com/stops/3695,,0,,1,Weymouth,Middle Street,,3,5.791666667,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9395889998851,42.2243350001703,650752,3696,3696,Middle St @ Commercial St,,,,42.224335,-70.939589,LocalBus,,https://www.mbta.com/stops/3696,,0,,0,Weymouth,Middle Street,,3,4.333333333,High,Uneven,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9406510003675,42.2257400000313,650753,36961,36961,Commercial St @ James Rd,,,,42.22574,-70.940651,LocalBus,,https://www.mbta.com/stops/36961,,0,,1,Weymouth,Commercial Street,King Oak Terrace,3,5,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9426059997506,42.2279669997657,650754,3697,3697,North St opp Commercial St,,,,42.227967,-70.942606,LocalBus,,https://www.mbta.com/stops/3697,,0,,1,Weymouth,North Street,Commercial Street,3,3.083333333,Medium,Uneven,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9438679994848,42.2299509998573,650755,3698,3698,North St @ Green St,,,,42.229951,-70.943868,LocalBus,,https://www.mbta.com/stops/3698,,0,,1,Weymouth,North Street,Church Street,3,4,Medium,Broken,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.944662000453,42.2314839996515,650756,3699,3699,North St @ East St,,,,42.231484,-70.944662,LocalBus,,https://www.mbta.com/stops/3699,,0,,1,Weymouth,North Street,East Street,3,4.416666667,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9448150000803,42.2333969999022,650757,3700,3700,North St @ Colasanti Rd,,,,42.233397,-70.944815,LocalBus,,https://www.mbta.com/stops/3700,,0,,1,Weymouth,North Street,Colasanti Road,3,3.333333333,Medium,Uneven,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9444060001268,42.2346029999723,650758,3701,3701,North St opp Saning Rd,,,,42.234603,-70.944406,LocalBus,,https://www.mbta.com/stops/3701,,0,,1,Weymouth,North Street,Saning Road,3,3.5,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9442109998981,42.2366000002001,650759,3702,3702,North St @ Moreland Rd,,,,42.2366,-70.944211,LocalBus,,https://www.mbta.com/stops/3702,,0,,1,Weymouth,North Street,Moreland Road,3,3.583333333,Medium,Good,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9444999998706,42.2377760001122,650760,3703,3703,North St opp Pearl St,,,,42.237776,-70.9445,LocalBus,,https://www.mbta.com/stops/3703,,0,,0,Weymouth,North Street,Pearl Street,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9440689998825,42.2405509995768,650761,3705,3705,North St @ Curtis St,,,,42.240551,-70.944069,LocalBus,,https://www.mbta.com/stops/3705,,0,,1,Weymouth,North Street,Curtis Street,3,3.333333333,Medium,Uneven,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9440770000434,42.2417640000984,650762,3706,3706,Sea St @ North St,,,,42.241764,-70.944077,LocalBus,,https://www.mbta.com/stops/3706,,0,,1,Weymouth,Sea Street,North Street,3,6,Medium,Uneven,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9474569994698,42.2425649997271,650763,3707,3707,Sea St opp Pearl St,,,,42.242565,-70.947457,LocalBus,,https://www.mbta.com/stops/3707,,0,,1,Weymouth,Sea Street,Pearl Street,3,9,Medium,Uneven,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9484609997738,42.2429950000243,650764,3708,3708,Sea St @ Bridge St,,,,42.242995,-70.948461,LocalBus,,https://www.mbta.com/stops/3708,,0,,1,Weymouth,Sea Street,,3,6.666666667,Medium,Good,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9652920000006,42.2175750003632,650765,3709,3709,Washington St @ Richmond St,,,,42.217575,-70.965292,LocalBus,,https://www.mbta.com/stops/3709,,0,,1,Weymouth,Washington Street,Richmond Street,3,3.333333333,Medium,Uneven,Concrete,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0706329996108,42.290170000294,650766,371,371,Talbot Ave @ Centre St,,,,42.29017,-71.070633,LocalBus,,https://www.mbta.com/stops/371,,0,,1,Boston,Talbot Avenue,Centre Street,3,4.5,Medium,Good,Concrete,JCD,45|26|23|22,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9670010004587,42.2188129998225,650767,3710,3710,Washington St @ Prospect St,,,,42.218813,-70.967001,LocalBus,,https://www.mbta.com/stops/3710,,0,,1,Weymouth,Washington Street,Prospect Street,3,7.083333333,Medium,Good,Concrete,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9685019999496,42.2199639996223,650768,3711,3711,Commercial St opp Brookside Rd,,,,42.219964,-70.968502,LocalBus,,https://www.mbta.com/stops/3711,,0,,1,Weymouth,Washington Street,Brookside Road,3,5.25,Low,Excellent,Concrete,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9690339997245,42.2216020004112,650769,3713,3713,Quincy Ave @ Weymouth Landing,,,,42.221602,-70.969034,LocalBus,,https://www.mbta.com/stops/3713,,0,,1,Braintree,Quincy Avenue,Commercial Street,3,3.833333333,Medium,Excellent,Concrete,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.969039000077,42.2246099999791,650770,3714,3714,Quincy Ave @ Gordon Rd,,,,42.22461,-70.969039,LocalBus,,https://www.mbta.com/stops/3714,,0,,1,Braintree,Quincy Avenue,Gordon Road,3,5.583333333,Medium,Excellent,Concrete,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.969149999425,42.2254309998871,650771,3715,3715,Quincy Ave @ Edge Hill Rd,,,,42.225431,-70.96915,LocalBus,,https://www.mbta.com/stops/3715,,0,,1,Braintree,Quincy Avenue,Cedarcliff Road,3,6.25,Medium,Cracked,Asphalt,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9695410000578,42.2271889996225,650772,3716,3716,155 Quincy Ave,,,,42.227189,-70.969541,LocalBus,,https://www.mbta.com/stops/3716,,0,,1,Braintree,Quincy Avenue,Edgemont Road,3,5,Medium,Cracked,Asphalt,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9702829999224,42.2286139996872,650773,3717,3717,Quincy Ave @ Audubon Ave,,,,42.228614,-70.970283,LocalBus,,https://www.mbta.com/stops/3717,,0,,1,Braintree,Quincy Avenue,Audubon Avenue,3,4.5,Medium,Good,Concrete,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.970923999878,42.2292230004335,650774,3718,3718,Quincy Ave opp Cotton Ave,,,,42.229223,-70.970924,LocalBus,,https://www.mbta.com/stops/3718,,0,,1,Braintree,Quincy Avenue,Cotton Avenue,3,4.666666667,Medium,Cracked,Asphalt,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9725029997553,42.2304800003946,650775,3719,3719,Quincy Ave @ Harbor Villa Ave,,,,42.23048,-70.972503,LocalBus,,https://www.mbta.com/stops/3719,,0,,1,Braintree,Quincy Avenue,Harbor Villa Avenue,3,5.5,Medium,Broken,Concrete,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.07310899966,42.2905800002814,650776,372,372,Talbot Ave @ Southern Ave,,,,42.29058,-71.073109,LocalBus,,https://www.mbta.com/stops/372,,0,,1,Boston,Talbot Avenue,Southern Avenue,3,4.583333333,Medium,Good,Concrete,MBTA,45|22,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9749920005902,42.2324140003884,650777,3720,3720,Quincy Ave opp Dewey Rd,,,,42.232414,-70.974992,LocalBus,,https://www.mbta.com/stops/3720,,0,,1,Braintree,Quincy Avenue,Dewey Road,3,6.75,Medium,Excellent,Concrete,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9778209994892,42.2346170003431,650778,3722,3722,Quincy Ave @ Patten Ave,,,,42.234617,-70.977821,LocalBus,,https://www.mbta.com/stops/3722,,0,,1,Braintree,Quincy Avenue,Patten Avenue,3,4.916666667,Medium,Excellent,Concrete,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9806319995161,42.236824999855,650779,3724,3724,Quincy Ave @ E Howard St,,,,42.236825,-70.980632,LocalBus,,https://www.mbta.com/stops/3724,,0,,1,Quincy,Quincy Avenue,West Howard Street,3,5.5,Medium,Excellent,Concrete,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9832460003106,42.23859900021,650780,3726,3726,Quincy Ave @ Southern Artery,,,,42.238599,-70.983246,LocalBus,,https://www.mbta.com/stops/3726,,0,,1,Quincy,Quincy Avenue,,3,4,Medium,Good,Concrete,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9873779995488,42.2404640003432,650781,3727,3727,354 Quincy Ave,,,,42.240464,-70.987378,LocalBus,,https://www.mbta.com/stops/3727,,0,,1,Quincy,Quincy Avenue,Burns Avenue,3,4.166666667,Medium,Cracked,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9888489995225,42.2408790004363,650782,3728,3728,Quincy Ave @ Charlesmount Ave,,,,42.240879,-70.988849,LocalBus,,https://www.mbta.com/stops/3728,,0,,1,Quincy,Quincy Avenue,Charlesmount Avenue,3,5.25,Medium,Good,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9906739996059,42.2412500003992,650783,3729,3729,Quincy Ave opp President Plaza,,,,42.24125,-70.990674,LocalBus,,https://www.mbta.com/stops/3729,,0,,0,Quincy,Quincy Avenue,Circuit Road,3,6.916666667,High,Cracked,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.075286999757,42.291229000318,650784,373,373,Talbot Ave @ Spencer St,,,,42.291229,-71.075287,LocalBus,,https://www.mbta.com/stops/373,,0,,1,Boston,Talbot Avenue,Spencer Street,3,4.666666667,Medium,Good,Concrete,MBTA,45|22,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9942449998865,42.2421410002467,650785,3731,3731,Quincy Ave opp Faxon Park Rd,,,,42.242141,-70.994245,LocalBus,,https://www.mbta.com/stops/3731,,0,,1,Quincy,Quincy Avenue,Faxon Park Road,3,8,Medium,Broken,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9960749999885,42.242872999553,650786,3732,3732,Quincy Ave @ Scammell St,,,,42.242873,-70.996075,LocalBus,,https://www.mbta.com/stops/3732,,0,,1,Quincy,Quincy Avenue,Scammell Street,3,5.666666667,Medium,Good,Concrete,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9974379999535,42.2437249996518,650787,3733,3733,Quincy Ave opp Water St,,,,42.243725,-70.997438,LocalBus,,https://www.mbta.com/stops/3733,,0,,1,Quincy,Quincy Avenue,Water Street,3,5.583333333,Medium,Good,Concrete,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0779779996665,42.2920149996598,650788,374,374,Talbot Ave @ Talbot Station,,,,42.292015,-71.077978,LocalBus,,https://www.mbta.com/stops/374,,0,,1,Boston,Talbot Avenue,Westcott Street,3,5.666666667,Low,Good,Concrete,MBTA,45|22,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0797739998682,42.2925500003165,650789,375,375,Talbot Ave @ Bernard St,,,,42.29255,-71.079774,LocalBus,,https://www.mbta.com/stops/375,,0,,1,Boston,Talbot Avenue,Bernard Street,3,4.25,Medium,Good,Concrete,JCD,45|22,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0825259995974,42.2933449997939,650790,376,376,Talbot Ave @ Kerwin St,,,,42.293345,-71.082526,LocalBus,,https://www.mbta.com/stops/376,,0,,1,Boston,Talbot Avenue,Kerwin Street,3,7.083333333,Low,Good,Concrete,0,45|22,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.2113879994222,42.1685750001416,650791,37618,37618,Washington St @ Rockhill St,,,,42.168575,-71.211388,LocalBus,,https://www.mbta.com/stops/37618,,0,,1,Norwood,Washington Street,Jacobs Road,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NORWOOD,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0860430001255,42.2943780001639,650792,378,378,Talbot Ave @ Nightingale St,,,,42.294378,-71.086043,LocalBus,,https://www.mbta.com/stops/378,,0,,1,Boston,Talbot Avenue,Nightingale Street,3,8.583333333,Low,Good,Concrete,0,45|22,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9999510001341,42.2029050003482,650793,3780,3780,Pearl St @ Ivory Plaza,,,,42.202905,-70.999951,LocalBus,,https://www.mbta.com/stops/3780,,0,,1,Braintree,Pearl Street,,3,3,Medium,Good,Concrete,0,236,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0049529994237,42.2022790000647,650794,3781,3781,Pearl St @ Washington St,,,,42.202279,-71.004953,LocalBus,,https://www.mbta.com/stops/3781,,0,,1,Braintree,Pearl Street,Hancock Street,3,6.166666667,Medium,Good,Concrete,0,236,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.007149000105,42.201867999762,650795,3782,3782,Franklin St @ Washington St,,,,42.201868,-71.007149,LocalBus,,https://www.mbta.com/stops/3782,,0,,1,Braintree,Franklin Street,,3,2.083333333,Medium,Good,Concrete,0,236,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0077139994811,42.2031359998327,650796,3783,3783,Franklin St @ Summer St,,,,42.203136,-71.007714,LocalBus,,https://www.mbta.com/stops/3783,,0,,1,Braintree,Franklin Street,Summer Street,3,3.666666667,Medium,Uneven,Asphalt,0,236,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0000779999604,42.2452619996192,650797,3784,3784,Quincy Ave @ School St,,,,42.245262,-71.000078,LocalBus,,https://www.mbta.com/stops/3784,,0,,1,Quincy,Quincy Avenue,School Street,3,6.666666667,Medium,Excellent,Concrete,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9977079999488,42.24376999973,650798,3785,3785,Quincy Ave @ Water St,,,,42.24377,-70.997708,LocalBus,,https://www.mbta.com/stops/3785,,0,,1,Quincy,Quincy Avenue,Water Street,3,3.75,Medium,Cracked,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9960870003111,42.2427609998241,650799,3786,3786,Quincy Ave @ Blanchard Rd,,,,42.242761,-70.996087,LocalBus,,https://www.mbta.com/stops/3786,,0,,1,Quincy,Quincy Avenue,Scammell Street,3,5.166666667,Medium,Uneven,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9945189994418,42.2421339998373,650800,3787,3787,Quincy Ave @ Faxon Park Rd,,,,42.242134,-70.994519,LocalBus,,https://www.mbta.com/stops/3787,,0,,1,Quincy,Quincy Avenue,Faxon Park Road,3,4.25,Medium,Broken,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9920680003706,42.241448000333,650801,3788,3788,Quincy Ave opp Richard St,,,,42.241448,-70.992068,LocalBus,,https://www.mbta.com/stops/3788,,0,,1,Quincy,Quincy Avenue,Richard Street,3,5.5,Medium,Cracked,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.990704000599,42.2411619997332,650802,3789,3789,Quincy Ave @ President Plaza,,,,42.241162,-70.990704,LocalBus,,https://www.mbta.com/stops/3789,,0,,0,Quincy,Quincy Avenue,Circuit Road,3,11.41666667,High,Cracked,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9891179995608,42.2408479999396,650803,3790,3790,Quincy Ave opp Charlesmount Ave,,,,42.240848,-70.989118,LocalBus,,https://www.mbta.com/stops/3790,,0,,0,Quincy,Quincy Avenue,Charlesmount Avenue,3,3.583333333,High,Cracked,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9838220004366,42.2387680002164,650804,3792,3792,Quincy Ave @ Southern Artery,,,,42.238768,-70.983822,LocalBus,,https://www.mbta.com/stops/3792,,0,,1,Quincy,Quincy Avenue,Falls Boulevard,3,4.5,Medium,Good,Asphalt,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9809370001838,42.2369439997388,650805,3793,3793,Quincy Ave @ W Howard St,,,,42.236944,-70.980937,LocalBus,,https://www.mbta.com/stops/3793,,0,,1,Quincy,Quincy Avenue,East Howard Street,3,2.833333333,Medium,Excellent,Concrete,0,225,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9778619997479,42.2345130002224,650806,3796,3796,Quincy Ave @ Quirk Chevrolet,,,,42.234513,-70.977862,LocalBus,,https://www.mbta.com/stops/3796,,0,,1,Braintree,Quincy Avenue,Patten Avenue,3,5.833333333,Medium,Cracked,Asphalt,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9752499998454,42.2324809998721,650807,3798,3798,Quincy Ave @ Dewey Rd,,,,42.232481,-70.97525,LocalBus,,https://www.mbta.com/stops/3798,,0,,1,Braintree,Quincy Avenue,Dewey Road,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9728949996832,42.2306169996562,650808,3799,3799,Quincy Ave @ Hayward St,,,,42.230617,-70.972895,LocalBus,,https://www.mbta.com/stops/3799,,0,,1,Braintree,Quincy Avenue,Harbor Villa Avenue,3,9.083333333,Medium,Broken,Asphalt,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9711820000918,42.2292900001817,650809,3800,3800,Quincy Ave @ Cotton Ave,,,,42.22929,-70.971182,LocalBus,,https://www.mbta.com/stops/3800,,0,,1,Braintree,Quincy Avenue,Cotton Avenue,3,10.41666667,Medium,Broken,Asphalt,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9703539996719,42.2285129999722,650810,3801,3801,Opp 197 Quincy Ave,,,,42.228513,-70.970354,LocalBus,,https://www.mbta.com/stops/3801,,0,,1,Braintree,Quincy Avenue,Audubon Avenue,3,20,Medium,Excellent,Asphalt,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9697279996985,42.2273349999159,650811,3802,3802,Quincy Ave @ Edgemont Rd,,,,42.227335,-70.969728,LocalBus,,https://www.mbta.com/stops/3802,,0,,1,Braintree,Quincy Avenue,Edgemont Road,3,7.833333333,Medium,Cracked,Asphalt,0,225,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
